cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,14,9000360.221048806,0.12171088466422406,0.03895076990427415,0.16490250007416624,-0.03638314592431368
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,15,9659744.590133866,0.09320357117965318,0.030772171068325305,0.14132710049059166,-0.030444663791686942
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,16,10223897.556227637,0.06666520450220693,0.04187535369820239,0.12195148232352776,-0.021205673165487646
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,17,10624360.65017781,0.05288157143098854,0.07861790889298237,0.10963381347263619,-0.007870580243929207
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,18,10967186.67105049,0.054094897974894154,0.1362310770648798,0.1119038480364976,0.002209559554534645
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,19,11167566.670613974,0.0630301546398797,0.19118312345676203,0.13158736126857432,0.01266837493235806
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,20,11286230.147213342,0.06748408253341043,0.2267818782206532,0.15067459244331327,0.013845766869667563
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,21,11210724.606806714,0.07195807391947205,0.24217011339302252,0.16295058581317096,0.009841335136029352
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,22,11025997.616670754,0.08747676521660516,0.2385625036290009,0.18220466857079035,-0.0027320111374038282
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,23,10678505.060456565,0.10677036664906218,0.21309317471794653,0.20994828839199148,-0.021295262845158917
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,24,10533149.10164658,0.10891259797873919,0.1765556234670509,0.2192153002349322,-0.04165393313681418
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,2,43,25,10658622.572739907,0.09851232160481611,0.13983354049911179,0.20897644127663004,-0.053794079920338446
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,2,7809568.471876611,0.13522708141572493,0.024184146560761954,0.12045454734906626,0.004914800534182451
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,3,8040221.635573903,0.126620717904688,0.02683058200310473,0.1129004970675796,0.005202146882133367
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,4,8301408.8178097345,0.11185275020171319,0.02943467336483363,0.1069562413332863,0.006637518469462689
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,5,8622285.481646974,0.0948130176368285,0.04344011033753059,0.0971644821270522,0.010400091894825915
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,6,8846939.223520445,0.08687630386054768,0.06162419555399956,0.09499105118933601,0.010676806460469321
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,7,8986719.339377532,0.09031291827219318,0.08800250103650642,0.10023556728864279,0.016110697445093743
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,8,9002747.874353308,0.09812475768249693,0.10654436822329627,0.11659703105085854,0.015401371261109223
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,9,8910112.71559691,0.11270317291434934,0.11778574183883772,0.13484560177834454,0.011594513496649415
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,10,8721206.034428006,0.1288958208398524,0.11205234219046623,0.15822963239392085,-0.0010738362040998446
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,11,8607546.311286505,0.14183226871026772,0.09741853107354315,0.17272127356547193,-0.012034504940210283
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,12,8553435.049086334,0.14578275208174643,0.07282824654314268,0.18174271638225226,-0.027587492645009707
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,13,8694629.331890032,0.1396200464954843,0.05097224625985852,0.17675893370836288,-0.03550052457823266
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,14,9071744.133212326,0.12114810312949138,0.032324540263355406,0.16180346640809914,-0.035660912053152916
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,15,9781198.197207145,0.08755827171679041,0.028947518091223978,0.1367161953194826,-0.026780217894916795
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,16,10214476.153317414,0.06464400367448477,0.044716630234325594,0.11870812939361765,-0.018335072778681787
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,17,10600439.816414492,0.05491755661077842,0.08639693301083606,0.1106136199178236,-0.006941849345505739
